NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
NEGATIVE REGULATION OF STRESS GRANULE ASSEMBLY%GOBP%GO:0062030	2		Rejected!	
CORTICOTROPIN SECRETION%GOBP%GO:0051458	1		Rejected!	
REGULATION OF MOLECULAR FUNCTION%GOBP%GO:0065009	668		Rejected!	
REGULATION OF CYTOPLASMIC MRNA PROCESSING BODY ASSEMBLY%GOBP%GO:0010603	5		Rejected!	
REGULATION OF OPSIN-MEDIATED SIGNALING PATHWAY%GOBP%GO:0022400	9		Rejected!	
INNATE IMMUNE RESPONSE ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002220	61	60		
NEGATIVE REGULATION OF METAPHASE/ANAPHASE TRANSITION OF CELL CYCLE%GOBP%GO:1902100	31	31		
RESPONSE TO ALKALOID%GOBP%GO:0043279	25	24		
NUCLEOTIDE-EXCISION REPAIR, DNA DAMAGE RECOGNITION%GOBP%GO:0000715	1		Rejected!	
REGULATION OF CELL PROLIFERATION INVOLVED IN TISSUE HOMEOSTASIS%GOBP%GO:0060784	1		Rejected!	
BLOOD VESSEL DIAMETER MAINTENANCE%GOBP%GO:0097746	77	76		
PUTRESCINE METABOLIC PROCESS%GOBP%GO:0009445	7		Rejected!	
MEIOTIC CHROMOSOME CONDENSATION%GOBP%GO:0010032	3		Rejected!	
REGULATION OF MITOTIC DNA REPLICATION INITIATION%GOBP%GO:1903466	1		Rejected!	
PLATELET ACTIVATING FACTOR CATABOLIC PROCESS%GOBP%GO:0062234	5		Rejected!	
PHOSPHOLIPID TRANSLOCATION%GOBP%GO:0045332	44	44		
PURINE RIBONUCLEOSIDE DIPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0009181	38	38		
CHYLOMICRON REMODELING%GOBP%GO:0034371	4		Rejected!	
NEGATIVE REGULATION OF FATTY ACID BETA-OXIDATION%GOBP%GO:0031999	4		Rejected!	
ERYTHROCYTE MATURATION%GOBP%GO:0043249	4		Rejected!	
SEMINAL CLOT LIQUEFACTION%GOBP%GO:0070684	2		Rejected!	
CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0008203	75	75		
CELLULAR RESPONSE TO ACTINOMYCIN D%GOBP%GO:0072717	1		Rejected!	
PORPHYRIN-CONTAINING COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0006779	28	26		
MESENCHYMAL CELL PROLIFERATION INVOLVED IN LUNG DEVELOPMENT%GOBP%GO:0060916	1		Rejected!	
INSULIN-LIKE GROWTH FACTOR RECEPTOR SIGNALING PATHWAY%GOBP%GO:0048009	11		Rejected!	
RRNA TRANSPORT%GOBP%GO:0051029	3		Rejected!	
GLOMERULAR ENDOTHELIUM DEVELOPMENT%GOBP%GO:0072011	2		Rejected!	
ENDOTHELIAL CELL-MATRIX ADHESION%GOBP%GO:0090673	1		Rejected!	
ENDOTHELIAL CELL CHEMOTAXIS%GOBP%GO:0035767	10		Rejected!	
NEGATIVE REGULATION OF MYELOID PROGENITOR CELL DIFFERENTIATION%GOBP%GO:1905454	1		Rejected!	
LYMPHOID LINEAGE CELL MIGRATION%GOBP%GO:0097534	1		Rejected!	
POSITIVE REGULATION OF UBIQUITIN-PROTEIN TRANSFERASE ACTIVITY%GOBP%GO:0051443	11		Rejected!	
MULTI-LAYER FOLLICLE STAGE%GOBP%GO:0048162	1		Rejected!	
REGULATION OF BLOOD PRESSURE%GOBP%GO:0008217	109	108		
POSITIVE REGULATION OF RENIN SECRETION INTO BLOOD STREAM%GOBP%GO:1900135	2		Rejected!	
POSITIVE REGULATION OF T-HELPER 2 CELL ACTIVATION%GOBP%GO:2000570	1		Rejected!	
NEGATIVE REGULATION OF ADHERENS JUNCTION ORGANIZATION%GOBP%GO:1903392	2		Rejected!	
SMOOTH ENDOPLASMIC RETICULUM CALCIUM ION HOMEOSTASIS%GOBP%GO:0051563	1		Rejected!	
REGULATION OF SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1902305	38	37		
COMPLEMENT ACTIVATION, ALTERNATIVE PATHWAY%GOBP%GO:0006957	6		Rejected!	
REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION TO CHROMOSOME%GOBP%GO:0070202	7		Rejected!	
REGULATION OF INTESTINAL ABSORPTION%GOBP%GO:1904478	10		Rejected!	
TROPHECTODERMAL CELL PROLIFERATION%GOBP%GO:0001834	2		Rejected!	
REGULATION OF SCLEROTOME DEVELOPMENT%GOBP%GO:0061190	1		Rejected!	
L-PHENYLALANINE CATABOLIC PROCESS%GOBP%GO:0006559	7		Rejected!	
NEGATIVE REGULATION OF INTRACELLULAR STEROL TRANSPORT%GOBP%GO:0032381	2		Rejected!	
SPINAL CORD OLIGODENDROCYTE CELL DIFFERENTIATION%GOBP%GO:0021529	2		Rejected!	
NEGATIVE REGULATION OF CELL MIGRATION%GOBP%GO:0030336	252		Rejected!	
SENSORY PERCEPTION OF SOUR TASTE%GOBP%GO:0050915	9		Rejected!	
MUSCLE ADAPTATION%GOBP%GO:0043500	19	19		
LENS PLACODE FORMATION%GOBP%GO:0001743	1		Rejected!	
NEURONAL SIGNAL TRANSDUCTION%GOBP%GO:0023041	6		Rejected!	
REGULATION OF BIOSYNTHETIC PROCESS%GOBP%GO:0009889	4584		Rejected!	
L-TRYPTOPHAN METABOLIC PROCESS%GOBP%GO:0006568	11		Rejected!	
REGULATION OF CENTRIOLE REPLICATION%GOBP%GO:0046599	25	24		
REGULATION OF LEUKOCYTE DEGRANULATION%GOBP%GO:0043300	32	32		
PYRIMIDINE NUCLEOSIDE SALVAGE%GOBP%GO:0043097	2		Rejected!	
MRNA METABOLIC PROCESS%GOBP%GO:0016071	501		Rejected!	
VASCULAR ENDOTHELIAL GROWTH FACTOR SIGNALING PATHWAY%GOBP%GO:0038084	18	18		
POSITIVE REGULATION OF VESICLE FUSION%GOBP%GO:0031340	20	20		
SYNAPTIC MEMBRANE ADHESION%GOBP%GO:0099560	19	19		
REGULATION OF LIPOPOLYSACCHARIDE-MEDIATED SIGNALING PATHWAY%GOBP%GO:0031664	29	29		
REGULATION OF PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0050730	75	75		
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	77	64		
L-METHIONINE BIOSYNTHETIC PROCESS%GOBP%GO:0071265	7		Rejected!	
REGULATION OF PRESYNAPTIC MEMBRANE ORGANIZATION%GOBP%GO:1901629	1		Rejected!	
DENDRITE SELF-AVOIDANCE%GOBP%GO:0070593	15	15		
3'-PHOSPHOADENOSINE 5'-PHOSPHOSULFATE BIOSYNTHETIC PROCESS%GOBP%GO:0050428	2		Rejected!	
NEGATIVE REGULATION OF GLUTAMATE SECRETION%GOBP%GO:0014050	1		Rejected!	
POSITIVE REGULATION OF BONE RESORPTION%GOBP%GO:0045780	13		Rejected!	
CELLULAR RESPONSE TO LAMINAR FLUID SHEAR STRESS%GOBP%GO:0071499	28	28		
VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR-2 SIGNALING PATHWAY%GOBP%GO:0036324	6		Rejected!	
CHEMOSENSORY BEHAVIOR%GOBP%GO:0007635	7		Rejected!	
REGULATION OF PROTEIN OLIGOMERIZATION%GOBP%GO:0032459	6		Rejected!	
REGULATION OF PHOSPHORYLATION%GOBP%GO:0042325	404		Rejected!	
DETECTION OF CHEMICAL STIMULUS INVOLVED IN SENSORY PERCEPTION OF SWEET TASTE%GOBP%GO:0001582	2		Rejected!	
RIBONUCLEOSIDE BISPHOSPHATE METABOLIC PROCESS%GOBP%GO:0033875	16	16		
REGULATION OF HAIR FOLLICLE CELL PROLIFERATION%GOBP%GO:0071336	1		Rejected!	
PROTEIN LOCALIZATION TO CELL SURFACE%GOBP%GO:0034394	26	26		
ENZYME-LINKED RECEPTOR PROTEIN SIGNALING PATHWAY%GOBP%GO:0007167	507		Rejected!	
METANEPHROS MORPHOGENESIS%GOBP%GO:0003338	13		Rejected!	
MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:0002009	238		Rejected!	
REGULATION OF MEIOTIC CHROMOSOME SEPARATION%GOBP%GO:1905132	5		Rejected!	
MICROSPIKE ASSEMBLY%GOBP%GO:0030035	3		Rejected!	
ONCOSTATIN-M-MEDIATED SIGNALING PATHWAY%GOBP%GO:0038165	4		Rejected!	
CELLULAR RESPONSE TO DITHIOTHREITOL%GOBP%GO:0072721	1		Rejected!	
APPENDAGE DEVELOPMENT%GOBP%GO:0048736	69	69		
NUCLEAR INNER MEMBRANE ORGANIZATION%GOBP%GO:0071765	1		Rejected!	
FIBRONECTIN FIBRIL ORGANIZATION%GOBP%GO:1905590	2		Rejected!	
POSITIVE REGULATION OF MIRNA PROCESSING%GOBP%GO:1903800	5		Rejected!	
REGULATION OF GLIAL CELL-DERIVED NEUROTROPHIC FACTOR PRODUCTION%GOBP%GO:1900166	2		Rejected!	
VENTRICULAR CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055012	6		Rejected!	
CELLULAR RESPONSE TO FOOD%GOBP%GO:0071240	1		Rejected!	
POSITIVE REGULATION OF FLAGELLATED SPERM MOTILITY INVOLVED IN CAPACITATION%GOBP%GO:0060474	3		Rejected!	
LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002443	231		Rejected!	
MESONEPHRIC EPITHELIUM DEVELOPMENT%GOBP%GO:0072163	33	33		
NEGATIVE REGULATION OF AUTOPHAGOSOME MATURATION%GOBP%GO:1901097	5		Rejected!	
OCULOMOTOR NERVE MORPHOGENESIS%GOBP%GO:0021622	1		Rejected!	
NEGATIVE REGULATION OF TYPE I INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0060339	19	19		
DNA REPAIR COMPLEX ASSEMBLY%GOBP%GO:0090735	5		Rejected!	
REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061097	21	21		
NEGATIVE REGULATION OF COLLAGEN CATABOLIC PROCESS%GOBP%GO:0010711	1		Rejected!	
MONOCYTE AGGREGATION%GOBP%GO:0070487	3		Rejected!	
OPTIC CHIASMA DEVELOPMENT%GOBP%GO:0061360	1		Rejected!	
CELLULAR RESPONSE TO RETINOIC ACID%GOBP%GO:0071300	43	43		
REGULATION OF VIRAL ENTRY INTO HOST CELL%GOBP%GO:0046596	16	16		
SIGNAL TRANSDUCTION IN ABSENCE OF LIGAND%GOBP%GO:0038034	17	17		
REGULATION OF ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN%GOBP%GO:0002583	6		Rejected!	
NEGATIVE REGULATION OF VITAMIN METABOLIC PROCESS%GOBP%GO:0046137	6		Rejected!	
CELLULAR RESPONSE TO CARBOHYDRATE STIMULUS%GOBP%GO:0071322	45	45		
NEGATIVE REGULATION OF SERINE-TYPE ENDOPEPTIDASE ACTIVITY%GOBP%GO:1900004	1		Rejected!	
CELLULAR HYPOTONIC SALINITY RESPONSE%GOBP%GO:0071477	1		Rejected!	
CATABOLIC PROCESS%GOBP%GO:0009056	1778		Rejected!	
POSITIVE REGULATION OF LYMPHOTOXIN A PRODUCTION%GOBP%GO:0032761	3		Rejected!	
REGULATION OF CORTISOL BIOSYNTHETIC PROCESS%GOBP%GO:2000064	7		Rejected!	
RHOMBOMERE 3 DEVELOPMENT%GOBP%GO:0021569	1		Rejected!	
REGULATION OF OLIGODENDROCYTE APOPTOTIC PROCESS%GOBP%GO:1900141	1		Rejected!	
POSITIVE REGULATION OF MAP KINASE ACTIVITY%GOBP%GO:0043406	28	28		
RETROGRADE AXONAL TRANSPORT%GOBP%GO:0008090	17	17		
MEIOTIC GENE CONVERSION%GOBP%GO:0006311	3		Rejected!	
REGULATION OF TRANSCRIPTION OF NUCLEOLAR LARGE RRNA BY RNA POLYMERASE I%GOBP%GO:1901836	15	15		
REGULATION OF ANATOMICAL STRUCTURE MORPHOGENESIS%GOBP%GO:0022603	590		Rejected!	
POSITIVE REGULATION OF EXIT FROM MITOSIS%GOBP%GO:0031536	1		Rejected!	
MANGANESE ION HOMEOSTASIS%GOBP%GO:0055071	5		Rejected!	
ACETYLCHOLINE TRANSPORT%GOBP%GO:0015870	4		Rejected!	
TRANSLESION SYNTHESIS%GOBP%GO:0019985	25	25		
FOREBRAIN DEVELOPMENT%GOBP%GO:0030900	161	160		
I-KAPPAB PHOSPHORYLATION%GOBP%GO:0007252	2		Rejected!	
ATRIOVENTRICULAR CANAL DEVELOPMENT%GOBP%GO:0036302	12		Rejected!	
POLYSACCHARIDE DIGESTION%GOBP%GO:0044245	4		Rejected!	
REGULATION OF OSSIFICATION%GOBP%GO:0030278	88	88		
BRAINSTEM DEVELOPMENT%GOBP%GO:0003360	3		Rejected!	
REGULATION OF T-HELPER 1 CELL DIFFERENTIATION%GOBP%GO:0045625	7		Rejected!	
GAMETE GENERATION%GOBP%GO:0007276	520		Rejected!	
ASYMMETRIC CELL DIVISION%GOBP%GO:0008356	10		Rejected!	
REGULATION OF NEURONAL SIGNAL TRANSDUCTION%GOBP%GO:1902847	1		Rejected!	
NEUROMAST HAIR CELL DEVELOPMENT%GOBP%GO:0035675	2		Rejected!	
POSITIVE REGULATION OF IMMUNOLOGICAL SYNAPSE FORMATION%GOBP%GO:2000522	2		Rejected!	
NEGATIVE REGULATION OF MEMBRANE REPOLARIZATION DURING CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:1905032	1		Rejected!	
HEART VALVE MORPHOGENESIS%GOBP%GO:0003179	56	56		
POSITIVE REGULATION OF EARLY ENDOSOME TO RECYCLING ENDOSOME TRANSPORT%GOBP%GO:1902955	1		Rejected!	
CALCIUM ION EXPORT%GOBP%GO:1901660	2		Rejected!	
UTP METABOLIC PROCESS%GOBP%GO:0046051	2		Rejected!	
CONVERGENT EXTENSION INVOLVED IN ORGANOGENESIS%GOBP%GO:0060029	1		Rejected!	
POSITIVE REGULATION OF SYNAPTIC VESICLE MEMBRANE ORGANIZATION%GOBP%GO:1901634	12		Rejected!	
REGULATION OF SA NODE CELL ACTION POTENTIAL%GOBP%GO:0098907	6		Rejected!	
POSITIVE REGULATION OF APPETITE%GOBP%GO:0032100	5		Rejected!	
REGULATION OF ISOTYPE SWITCHING TO IGG ISOTYPES%GOBP%GO:0048302	2		Rejected!	
INTRINSIC APOPTOTIC SIGNALING PATHWAY IN RESPONSE TO DNA DAMAGE%GOBP%GO:0008630	59	59		
GLYCORNA BIOSYNTHETIC PROCESS%GOBP%GO:0141217	1		Rejected!	
ENDOPLASMIC RETICULUM TUBULAR NETWORK MEMBRANE ORGANIZATION%GOBP%GO:1990809	8		Rejected!	
REGULATION OF B CELL APOPTOTIC PROCESS%GOBP%GO:0002902	11		Rejected!	
POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION INVOLVED IN ENDOCARDIAL CUSHION FORMATION%GOBP%GO:1905007	4		Rejected!	
DETECTION OF TEMPERATURE STIMULUS INVOLVED IN SENSORY PERCEPTION%GOBP%GO:0050961	6		Rejected!	
NICOTINAMIDE RIBOSIDE METABOLIC PROCESS%GOBP%GO:0046495	1		Rejected!	
NEGATIVE REGULATION OF PROTEIN LOCALIZATION TO CELL SURFACE%GOBP%GO:2000009	10		Rejected!	
RESPONSE TO COPPER ION%GOBP%GO:0046688	28	26		
REGULATION OF ENDOPLASMIC RETICULUM STRESS-INDUCED NEURON INTRINSIC APOPTOTIC SIGNALING PATHWAY%GOBP%GO:1903381	1		Rejected!	
REGULATION OF OVARIAN FOLLICLE DEVELOPMENT%GOBP%GO:2000354	3		Rejected!	
PROTEIN K11-LINKED DEUBIQUITINATION%GOBP%GO:0035871	11		Rejected!	
PROTON-TRANSPORTING ATP SYNTHASE COMPLEX ASSEMBLY%GOBP%GO:0043461	8		Rejected!	
PARAMESONEPHRIC DUCT DEVELOPMENT%GOBP%GO:0061205	3		Rejected!	
REGULATION OF TESTOSTERONE BIOSYNTHETIC PROCESS%GOBP%GO:2000224	6		Rejected!	
POSITIVE REGULATION OF LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:2000108	20	20		
REGULATION OF EPITHELIAL CELL PROLIFERATION INVOLVED IN LUNG MORPHOGENESIS%GOBP%GO:2000794	4		Rejected!	
SUBSTANCE P CATABOLIC PROCESS%GOBP%GO:0010814	3		Rejected!	
TONGUE MORPHOGENESIS%GOBP%GO:0043587	6		Rejected!	
STEREOCILIUM MAINTENANCE%GOBP%GO:0120045	2		Rejected!	
LEUKOCYTE APOPTOTIC PROCESS%GOBP%GO:0071887	16	16		
REGULATION OF PEPTIDE SECRETION%GOBP%GO:0002791	138	138		
T CELL MIGRATION%GOBP%GO:0072678	25	25		
NEGATIVE REGULATION OF RELEASE OF CYTOCHROME C FROM MITOCHONDRIA%GOBP%GO:0090201	17	16		
MORPHOGENESIS OF EMBRYONIC EPITHELIUM%GOBP%GO:0016331	49	49		
REGULATION OF AXON REGENERATION%GOBP%GO:0048679	13		Rejected!	
PYRIDINE NUCLEOSIDE METABOLIC PROCESS%GOBP%GO:0070637	1		Rejected!	
REGULATION OF BICELLULAR TIGHT JUNCTION ASSEMBLY%GOBP%GO:2000810	19	19		
PEPTIDYL-THREONINE MODIFICATION%GOBP%GO:0018210	19	19		
ERYTHROCYTE HOMEOSTASIS%GOBP%GO:0034101	67	67		
PRONEPHRIC FIELD SPECIFICATION%GOBP%GO:0039003	2		Rejected!	
NUCLEAR POLYADENYLATION-DEPENDENT CUT CATABOLIC PROCESS%GOBP%GO:0071039	2		Rejected!	
ORGANELLE INHERITANCE%GOBP%GO:0048308	11		Rejected!	
SYMPATHETIC NEURON PROJECTION GUIDANCE%GOBP%GO:0097491	4		Rejected!	
CELL GROWTH INVOLVED IN CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0061049	2		Rejected!	
NEGATIVE REGULATION OF FATTY ACID OXIDATION%GOBP%GO:0046322	9		Rejected!	
INTERSTRAND CROSS-LINK REPAIR%GOBP%GO:0036297	41	41		
POSITIVE REGULATION OF ENDODERMAL CELL DIFFERENTIATION%GOBP%GO:1903226	1		Rejected!	
INTERFERON-MEDIATED SIGNALING PATHWAY%GOBP%GO:0140888	57	56		
ERROR-PRONE TRANSLESION SYNTHESIS%GOBP%GO:0042276	11		Rejected!	
POSITIVE REGULATION OF MACROPHAGE DERIVED FOAM CELL DIFFERENTIATION%GOBP%GO:0010744	20	20		
ADRENOMEDULLIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:1990410	6		Rejected!	
ACROSOMAL VESICLE EXOCYTOSIS%GOBP%GO:0060478	6		Rejected!	
BOX H/ACA SNO(S)RNA METABOLIC PROCESS%GOBP%GO:0033979	2		Rejected!	
NEGATIVE REGULATION OF B CELL ACTIVATION%GOBP%GO:0050869	21	21		
PHOTORECEPTOR CELL MAINTENANCE%GOBP%GO:0045494	35	35		
POSITIVE REGULATION OF RESPONSE TO TUMOR CELL%GOBP%GO:0002836	17	16		
CONTRACTILE ACTIN FILAMENT BUNDLE ASSEMBLY%GOBP%GO:0030038	16	16		
POSITIVE REGULATION OF MUCUS SECRETION%GOBP%GO:0070257	1		Rejected!	
MAST CELL HOMEOSTASIS%GOBP%GO:0033023	1		Rejected!	
PROTEIN-CONTAINING COMPLEX DISASSEMBLY%GOBP%GO:0032984	140	139		
REGULATION OF AGGREPHAGY%GOBP%GO:1905335	8		Rejected!	
LATERAL SPROUTING FROM AN EPITHELIUM%GOBP%GO:0060601	2		Rejected!	
CAROTENOID CATABOLIC PROCESS%GOBP%GO:0016118	1		Rejected!	
PHYSIOLOGICAL CARDIAC MUSCLE HYPERTROPHY%GOBP%GO:0003301	2		Rejected!	
POSITIVE REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120034	101	101		
HISTONE MRNA METABOLIC PROCESS%GOBP%GO:0008334	28	28		
REGULATION OF POSTSYNAPTIC MEMBRANE NEUROTRANSMITTER RECEPTOR LEVELS%GOBP%GO:0099072	27	27		
SPERMINE TRANSMEMBRANE TRANSPORT%GOBP%GO:1903710	1		Rejected!	
CELLULAR RESPONSE TO KETONE%GOBP%GO:1901655	52	51		
NEUROTRANSMITTER RECEPTOR TRANSPORT, POSTSYNAPTIC ENDOSOME TO LYSOSOME%GOBP%GO:0098943	1		Rejected!	
REGULATION OF PROLINE IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:1902834	2		Rejected!	
REGULATION OF PRO-T CELL DIFFERENTIATION%GOBP%GO:2000174	1		Rejected!	
POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0016441	45	45		
POSITIVE REGULATION OF INOSITOL TRISPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0032962	3		Rejected!	
POSITIVE REGULATION OF NUCLEAR CELL CYCLE DNA REPLICATION%GOBP%GO:0010571	6		Rejected!	
POSITIVE REGULATION OF GLYCOGEN METABOLIC PROCESS%GOBP%GO:0070875	16	16		
NEGATIVE REGULATION OF HETEROCHROMATIN ORGANIZATION%GOBP%GO:0120262	10		Rejected!	
D-GLUCOSE IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098708	17	16		
REGULATION OF KIDNEY SIZE%GOBP%GO:0035564	3		Rejected!	
ASPARAGINE METABOLIC PROCESS%GOBP%GO:0006528	3		Rejected!	
ADENYLATE CYCLASE-ACTIVATING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007189	157	154		
NEGATIVE REGULATION OF MONOCYTE CHEMOTAXIS%GOBP%GO:0090027	6		Rejected!	
POTASSIUM ION TRANSPORT%GOBP%GO:0006813	160	160		
PEYER'S PATCH DEVELOPMENT%GOBP%GO:0048541	1		Rejected!	
MELATONIN METABOLIC PROCESS%GOBP%GO:0030186	2		Rejected!	
REGULATION OF ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0002577	21	21		
CEREBELLAR MOLECULAR LAYER MORPHOGENESIS%GOBP%GO:0021687	2		Rejected!	
REGULATION OF MAST CELL CHEMOTAXIS%GOBP%GO:0060753	6		Rejected!	
REGULATION OF GASTRIC ACID SECRETION%GOBP%GO:0060453	5		Rejected!	
ONE-CARBON COMPOUND TRANSPORT%GOBP%GO:0019755	17	17		
MELANOCYTE MIGRATION%GOBP%GO:0097324	2		Rejected!	
ESTABLISHMENT OF RNA LOCALIZATION%GOBP%GO:0051236	112	109		
NEGATIVE REGULATION OF TRANSCRIPTION BY RNA POLYMERASE III%GOBP%GO:0016480	3		Rejected!	
POSITIVE REGULATION OF MRNA METABOLIC PROCESS%GOBP%GO:1903313	116	116		
MRNA SPLICING, VIA ENDONUCLEOLYTIC CLEAVAGE AND LIGATION%GOBP%GO:0070054	3		Rejected!	
D-AMINO ACID CATABOLIC PROCESS%GOBP%GO:0019478	2		Rejected!	
SIRNA-MEDIATED POST-TRANSCRIPTIONAL GENE SILENCING%GOBP%GO:0140766	1		Rejected!	
GLUCOSE-6-PHOSPHATE TRANSPORT%GOBP%GO:0015760	4		Rejected!	
LACTAM CATABOLIC PROCESS%GOBP%GO:0072340	1		Rejected!	
DAMP BIOSYNTHETIC PROCESS%GOBP%GO:0006170	1		Rejected!	
BRUSH BORDER ASSEMBLY%GOBP%GO:1904970	6		Rejected!	
HYDROCARBON METABOLIC PROCESS%GOBP%GO:0120252	6		Rejected!	
REGULATION OF CHRONIC INFLAMMATORY RESPONSE%GOBP%GO:0002676	1		Rejected!	
RESPONSE TO ACTINOMYCIN D%GOBP%GO:0072716	2		Rejected!	
REGULATION OF PROTEIN KINASE C SIGNALING%GOBP%GO:0090036	4		Rejected!	
NUCLEIC ACID TRANSPORT%GOBP%GO:0050657	110	107		
NEURONAL ACTION POTENTIAL PROPAGATION%GOBP%GO:0019227	2		Rejected!	
CALCITONIN CATABOLIC PROCESS%GOBP%GO:0010816	1		Rejected!	
RNA POLYMERASE II CORE COMPLEX ASSEMBLY%GOBP%GO:1990114	2		Rejected!	
LIPID HOMEOSTASIS%GOBP%GO:0055088	152	151		
ENDONUCLEOLYTIC CLEAVAGE IN 5'-ETS OF TRICISTRONIC RRNA TRANSCRIPT (SSU-RRNA, 5.8S RRNA, LSU-RRNA)%GOBP%GO:0000480	5		Rejected!	
SUPPRESSION OF VIRAL RELEASE BY HOST%GOBP%GO:0044790	14		Rejected!	
POSITIVE REGULATION OF VASCULAR ASSOCIATED SMOOTH MUSCLE CELL DIFFERENTIATION%GOBP%GO:1905065	5		Rejected!	
POSITIVE REGULATION OF GLUCAGON SECRETION%GOBP%GO:0070094	2		Rejected!	
REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032680	147	145		
POSITIVE REGULATION OF SPINDLE ASSEMBLY%GOBP%GO:1905832	7		Rejected!	
PRENYLATION%GOBP%GO:0097354	10		Rejected!	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002504	31	28		
LACRIMAL GLAND DEVELOPMENT%GOBP%GO:0032808	3		Rejected!	
T-HELPER 2 CELL DIFFERENTIATION%GOBP%GO:0045064	5		Rejected!	
GLUCURONATE CATABOLIC PROCESS%GOBP%GO:0006064	3		Rejected!	
MULTICELLULAR ORGANISMAL PROCESS%GOBP%GO:0032501	4478		Rejected!	
POSITIVE REGULATION OF RHO PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0035025	29	29		
REGULATION OF CELL-SUBSTRATE JUNCTION ORGANIZATION%GOBP%GO:0150116	65	65		
PEPTIDE METABOLIC PROCESS%GOBP%GO:0006518	45	42		
POSITIVE REGULATION OF ENDOPLASMIC RETICULUM UNFOLDED PROTEIN RESPONSE%GOBP%GO:1900103	12		Rejected!	
REGULATION OF MESENCHYMAL STEM CELL DIFFERENTIATION%GOBP%GO:2000739	11		Rejected!	
ACTIVATION OF TRANSMEMBRANE RECEPTOR PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0007171	3		Rejected!	
REGULATION OF ECTODERMAL CELL FATE SPECIFICATION%GOBP%GO:0042665	1		Rejected!	
SPERMINE CATABOLIC PROCESS%GOBP%GO:0046208	2		Rejected!	
NEGATIVE REGULATION OF CARDIAC MUSCLE TISSUE GROWTH%GOBP%GO:0055022	6		Rejected!	
PROTEIN INSERTION INTO ER MEMBRANE%GOBP%GO:0045048	31	31		
PROTEIN LOCALIZATION TO CILIUM%GOBP%GO:0061512	71	70		
LIMB JOINT MORPHOGENESIS%GOBP%GO:0036022	3		Rejected!	
POSITIVE REGULATION OF HOMOPHILIC CELL ADHESION%GOBP%GO:1903387	1		Rejected!	
NEGATIVE REGULATION OF RNA-DEPENDENT RNA POLYMERASE ACTIVITY%GOBP%GO:1900260	1		Rejected!	
RETROGRADE NEURONAL DENSE CORE VESICLE TRANSPORT%GOBP%GO:1990049	5		Rejected!	
POSITIVE REGULATION OF ANTEROGRADE SYNAPTIC VESICLE TRANSPORT%GOBP%GO:1903744	2		Rejected!	
LENS FIBER CELL APOPTOTIC PROCESS%GOBP%GO:1990086	1		Rejected!	
REGULATION OF NEUTROPHIL MEDIATED KILLING OF SYMBIONT CELL%GOBP%GO:0070949	2		Rejected!	
GUANINE NUCLEOTIDE TRANSMEMBRANE TRANSPORT%GOBP%GO:1903790	8		Rejected!	
VESICLE TETHERING%GOBP%GO:0099022	32	32		
MITOCHONDRIAL RNA CATABOLIC PROCESS%GOBP%GO:0000957	7		Rejected!	
REGULATION OF MISMATCH REPAIR%GOBP%GO:0032423	4		Rejected!	
PROTEIN INSERTION INTO MITOCHONDRIAL OUTER MEMBRANE%GOBP%GO:0045040	13		Rejected!	
REGULATION OF FAT CELL DIFFERENTIATION%GOBP%GO:0045598	100	100		
